is_auth,is_order,is_payment,z_latency,z_errors,z_warns,traffic_delta,anomaly_count,label
1,0,0,-0.496,-0.193,0.289,0.019,0,0
1,0,0,10.688,0.177,1.994,0.021,1,1
0,0,1,0.237,-0.018,-0.359,-0.032,0,0
1,0,0,-0.174,-0.021,-0.129,0.05,0,0
0,0,1,-0.577,-0.275,0.486,0.059,0,0
1,0,0,-0.745,-0.022,-0.11,0.029,0,0
0,0,1,1.206,0.38,-0.094,-0.058,0,0
0,0,1,-1.507,-0.127,-0.071,-0.07,0,0
0,1,0,0.053,-0.342,-0.135,-0.077,0,0
0,0,1,-0.685,0.464,-0.063,-0.104,0,0
1,0,0,5.722,0.268,8.964,-0.203,2,1
0,0,1,0.707,0.39,-0.4,0.133,0,0
0,0,1,0.932,-0.111,0.093,-0.028,0,0
1,0,0,-0.677,-0.314,-0.448,-0.051,0,0
0,0,1,-0.104,0.102,0.216,-0.116,0,0
0,0,1,-0.711,-0.052,0.16,0.076,0,0
0,0,1,0.04,0.062,0.048,-0.004,0,0
0,1,0,2.942,1.223,16.276,-0.082,2,1
0,1,0,2.373,0.139,-0.762,0.107,0,0
1,0,0,5.465,-0.387,5.088,4.289,3,1
0,0,1,5.291,0.463,2.305,-0.022,2,1
0,0,1,-1.634,-0.032,0.002,0.014,0,0
0,1,0,0.105,6.089,16.483,0.038,2,1
0,0,1,0.001,0.168,0.339,0.052,0,0
1,0,0,7.074,0.251,4.478,4.178,3,1
0,1,0,-0.487,0.867,-0.247,-0.066,0,0
0,1,0,11.469,-0.051,3.131,0.174,2,1
0,1,0,2.74,2.197,16.541,-0.145,3,1
1,0,0,-1.632,-0.06,0.186,0.123,0,0
0,1,0,-1.394,0.098,-0.396,0.007,0,0
0,0,1,-1.166,-0.144,-0.4,-0.073,0,0
0,0,1,3.867,1.343,16.528,-0.196,2,1
1,0,0,5.173,-0.12,4.072,3.837,3,1
1,0,0,12.103,0.169,5.517,-0.093,2,1
0,0,1,6.458,-0.355,1.516,-0.075,1,1
0,0,1,-0.823,-0.054,-0.4,-0.067,0,0
0,1,0,0.125,0.303,1.089,0.064,0,0
0,0,1,0.623,-0.173,0.652,-0.047,0,0
1,0,0,4.964,0.429,4.817,0.056,2,1
1,0,0,-0.291,-0.088,0.995,0.042,0,0
1,0,0,0.428,-0.205,0.416,-0.06,0,0
1,0,0,-1.126,0.044,0.078,0.089,0,0
0,1,0,0.796,-0.451,-1.061,0.002,0,0
1,0,0,4.566,-0.373,7.611,5.577,3,1
1,0,0,-0.674,0.58,0.591,0.052,0,0
0,1,0,0.232,-0.014,0.158,0.011,0,0
0,0,1,0.698,0.132,0.214,0.023,0,0
1,0,0,11.576,0.313,4.121,0.01,2,1
0,1,0,10.786,0.231,5.949,-0.117,2,1
1,0,0,3.144,15.05,15.359,0.039,3,1
0,1,0,1.561,14.281,18.908,0.062,2,1
1,0,0,-1.281,-0.402,-0.327,-0.067,0,0
0,0,1,0.721,0.261,0.345,0.197,0,0
0,1,0,6.414,-0.006,4.532,2.843,3,1
1,0,0,8.645,-0.158,5.202,-0.164,2,1
0,1,0,1.013,0.372,-0.781,0.096,0,0
0,1,0,6.936,0.205,6.486,4.017,3,1
0,0,1,-1.325,-0.1,0.708,0.026,0,0
0,1,0,6.547,0.348,8.744,5.978,3,1
0,0,1,3.361,0.136,7.095,5.196,3,1
0,1,0,5.823,-0.554,12.154,-0.146,2,1
0,0,1,0.418,0.097,0.185,0.043,0,0
0,0,1,0.314,0.041,0.322,0.014,0,0
1,0,0,5.87,-0.065,7.146,5.429,3,1
1,0,0,1.98,0.056,-0.8,0.167,0,0
1,0,0,6.03,1.494,16.271,-0.015,2,1
1,0,0,0.413,-0.001,-0.8,-0.013,0,0
0,1,0,0.825,-0.243,0.658,0.075,0,0
0,1,0,10.808,0.223,4.575,0.135,2,1
1,0,0,7.368,-0.095,7.206,-0.147,2,1
0,0,1,9.175,-0.196,5.241,3.165,3,1
0,0,1,8.5,-0.256,5.036,0.046,2,1
1,0,0,3.767,1.1,17.662,-0.031,2,1
0,0,1,-1.317,-0.129,0.471,-0.141,0,0
0,1,0,3.663,1.484,12.051,0.033,2,1
0,0,1,1.178,0.198,-0.4,-0.127,0,0
1,0,0,0.955,21.402,18.649,0.071,2,1
0,0,1,-0.611,-0.175,-0.347,-0.029,0,0
1,0,0,0.293,0.173,-0.036,-0.02,0,0
1,0,0,-1.566,-0.026,0.126,-0.007,0,0
1,0,0,-0.085,0.156,0.012,-0.179,0,0
0,0,1,-0.822,-0.364,-0.379,-0.029,0,0
0,0,1,4.873,0.938,12.422,-0.091,2,1
0,1,0,2.858,1.189,12.462,0.048,2,1
1,0,0,-0.825,-0.46,-0.244,0.083,0,0
0,1,0,7.256,-0.136,3.864,-0.077,2,1
0,1,0,-0.455,-0.007,0.857,0.01,0,0
0,0,1,-0.084,0.094,0.006,0.004,0,0
1,0,0,0.478,0.311,0.402,0.083,0,0
0,0,1,6.43,0.215,7.342,2.64,3,1
1,0,0,3.569,1.099,15.434,0.042,2,1
0,0,1,1.418,1.088,12.175,0.054,1,1
0,1,0,-1.152,0.004,-0.744,-0.15,0,0
0,0,1,0.748,-0.231,-0.4,0.119,0,0
0,1,0,-1.531,-0.011,-0.085,-0.129,0,0
1,0,0,0.508,0.652,0.504,0.073,0,0
0,0,1,0.178,0.261,-0.319,0.017,0,0
0,1,0,5.182,0.232,11.043,-0.224,2,1
0,1,0,-0.459,0.044,-0.365,-0.063,0,0
0,0,1,6.222,0.032,12.379,-0.12,2,1
1,0,0,6.278,0.021,10.122,-0.117,2,1
0,1,0,0.252,-0.145,-0.015,-0.024,0,0
1,0,0,6.108,-0.365,4.301,-0.063,2,1
0,1,0,1.367,12.059,14.726,-0.076,2,1
0,0,1,0.203,0.577,1.24,0.036,0,0
0,1,0,7.941,-0.071,1.511,0.021,1,1
0,0,1,-1.334,0.029,-0.4,-0.111,0,0
0,0,1,0.196,-0.131,0.815,0.089,0,0
1,0,0,2.603,-0.266,0.622,-0.064,1,0
1,0,0,0.146,0.244,-0.336,-0.014,0,0
0,1,0,1.309,-0.241,0.265,1.929,1,0
0,0,1,6.445,-0.667,5.6,-0.063,2,1
0,1,0,0.466,0.013,-0.438,-0.007,0,0
1,0,0,6.18,0.105,3.335,0.063,2,1
0,1,0,-0.342,-0.01,-0.704,-0.094,0,0
0,0,1,2.655,31.183,10.496,-0.056,3,1
0,1,0,4.033,0.639,15.697,-0.066,2,1
0,0,1,0.441,0.174,0.695,-0.126,0,0
0,1,0,0.392,0.203,0.573,0.246,0,0
0,1,0,5.357,0.291,7.439,-0.244,2,1
1,0,0,-0.379,0.215,0.402,0.14,0,0
0,0,1,0.424,0.008,-0.134,-0.064,0,0
1,0,0,5.389,0.354,3.984,-0.055,2,1
1,0,0,9.153,0.013,4.277,0.206,2,1
0,0,1,-0.577,0.039,0.128,0.025,0,0
1,0,0,0.416,0.31,-0.8,-0.066,0,0
1,0,0,-1.205,0.301,-0.632,-0.037,0,0
1,0,0,-1.448,-0.026,0.722,0.021,0,0
0,1,0,-0.022,-0.15,-0.399,-0.003,0,0
0,1,0,1.193,0.157,0.48,-0.017,0,0
0,0,1,-0.827,0.091,0.55,-0.02,0,0
1,0,0,7.771,0.116,4.765,-0.139,2,1
0,0,1,0.619,-0.258,1.272,-0.042,0,0
0,1,0,3.224,1.19,17.354,0.062,2,1
1,0,0,1.381,0,0.033,0.107,0,0
0,1,0,1.75,0.919,12.961,-0.267,1,1
0,1,0,-2.41,-0.12,0.215,-0.122,0,0
0,0,1,4.898,-0.033,6.11,5.488,3,1
0,0,1,1.357,0.028,0.02,2.995,1,0
0,1,0,4.096,0.317,10.015,-0.251,2,1
0,1,0,12.475,0.077,4.958,-0.077,2,1
1,0,0,7.937,-0.381,4.808,4.046,3,1
0,1,0,1.359,-0.154,0.582,3.226,1,0
1,0,0,2.806,-0.046,0.067,0.031,1,0
0,1,0,0.178,-0.058,-0.065,-0.03,0,0
1,0,0,2.742,1.101,13.868,-0.136,2,1
1,0,0,0.296,0.059,0.042,0.119,0,0
0,1,0,-1.007,-0.019,-0.024,-0.029,0,0
0,1,0,0.24,-0.222,-0.136,0.023,0,0
0,0,1,1.322,64.71,8.783,-0.013,2,1
0,0,1,0.352,-0.096,-0.4,0.016,0,0
0,0,1,0.858,41.261,14.818,-0.004,2,1
0,0,1,2.567,0.093,-0.025,0.12,1,0
0,1,0,-0.828,-0.066,0.346,-0.07,0,0
1,0,0,2.578,24.235,11.224,-0.025,3,1
0,1,0,10.226,0.133,4.37,-0.005,2,1
0,0,1,6.697,0.313,11.624,-0.214,2,1
0,1,0,0.393,0.139,-0.334,0.09,0,0
0,1,0,-1.244,-0.155,0.636,0.095,0,0
0,0,1,1.726,0.797,1.032,2.942,1,0
0,0,1,3.58,62.822,12.672,-0.137,3,1
1,0,0,6.291,0.368,10.35,-0.317,2,1
1,0,0,-0.288,0.215,-0.8,0.002,0,0
0,1,0,-0.752,-0.025,0.349,-0.084,0,0
0,1,0,-0.337,-0.446,0.281,-0.034,0,0
0,0,1,-0.167,-0.179,-0.4,-0.066,0,0
1,0,0,1.309,-0.505,0.082,-0.025,0,0
1,0,0,6.458,-0.549,3.977,3.047,3,1
0,1,0,-0.183,0.393,-0.037,-0.077,0,0
1,0,0,0.962,0.404,-0.058,-0.04,0,0
0,0,1,0.348,0.141,-0.4,0.055,0,0
0,1,0,1.434,-0.059,-0.387,0.049,0,0
0,1,0,-1.915,-0.306,-0.045,-0.037,0,0
0,1,0,6.461,-0.157,4.105,0.091,2,1
0,1,0,4.463,1.329,16.639,0.03,2,1
0,0,1,6.845,-0.124,3.214,0.119,2,1
1,0,0,7.601,0.055,7.846,-0.211,2,1
0,1,0,10.014,-0.174,4.026,0.022,2,1
0,1,0,-0.223,14.334,15.981,0.123,2,1
0,1,0,2.033,-0.042,-0.42,-0.151,0,0
0,1,0,1.024,-0.249,0.415,0.019,0,0
1,0,0,5.727,-0.034,6.405,4.58,3,1
0,1,0,3.835,1.13,17.434,-0.046,2,1
0,1,0,0.558,-0.078,-0.578,0.135,0,0
0,0,1,2.888,0.767,13.748,0.007,2,1
1,0,0,7.393,-0.304,6.133,-0.098,2,1
0,1,0,-1.173,0.235,-0.384,0.026,0,0
0,1,0,-1.036,-0.495,-0.25,-0.032,0,0
0,1,0,0.815,0.425,0.127,0.022,0,0
0,1,0,1.299,-0.279,-0.338,-0.058,0,0
0,0,1,0.555,-0.083,-0.083,0.004,0,0
0,0,1,0.157,-0.215,-0.27,-0.06,0,0
1,0,0,-2.73,-0.244,-0.302,-0.018,0,0
0,0,1,10.831,0,3.217,-0.013,2,1
0,1,0,1.026,-0.032,-0.403,-0.046,0,0
0,1,0,-1.24,0.173,-0.104,0.087,0,0
0,1,0,4.957,0.19,10.543,-0.255,2,1
0,0,1,0.219,-0.424,-0.4,0.105,0,0
0,1,0,3.815,1.471,12.9,0.006,2,1
0,1,0,7.051,-0.133,4.45,4.747,3,1
0,0,1,-1.607,-0.258,0.097,-0.103,0,0
0,1,0,4.596,1.037,15.566,0.013,2,1
0,0,1,7.687,0.431,3.552,0.048,2,1
1,0,0,11.451,-0.108,5.917,0.082,2,1
0,1,0,4.246,1.682,13.856,-0.142,2,1
1,0,0,0.248,0.35,-0.52,0.058,0,0
0,1,0,1.526,15.267,16.944,-0.026,2,1
0,1,0,3.517,1.486,11.665,-0.054,2,1
0,0,1,-0.315,0.479,-0.009,-0.053,0,0
0,0,1,-0.52,0.211,1.18,-0.024,0,0
0,0,1,4.922,1.066,14.517,-0.115,2,1
0,1,0,-0.309,0.247,0.307,-0.017,0,0
0,0,1,-2.932,-0.474,-0.192,-0.036,0,0
0,0,1,-0.715,-0.371,-0.208,0.025,0,0
1,0,0,0.983,-0.592,0.514,0.05,0,0
0,0,1,-0.858,0.176,-0.4,0.071,0,0
1,0,0,1.853,-0.409,0.361,0.149,0,0
1,0,0,-2.703,-0.192,-0.522,0.056,0,0
0,0,1,0.544,-0.389,-0.4,-0.077,0,0
0,0,1,0.959,-0.31,0.365,-0.006,0,0
0,1,0,-0.828,-0.405,0.77,-0.1,0,0
0,0,1,-0.536,-0.147,0.48,0.011,0,0
1,0,0,1.618,-0.347,0.518,0.116,0,0
0,0,1,-1.718,0.158,0.235,-0.023,0,0
1,0,0,-0.361,-0.472,0.43,0.007,0,0
0,1,0,10.045,-0.252,2.95,-0.128,2,1
0,0,1,0.102,-0.159,0.139,0.079,0,0
0,0,1,0.966,40.626,12.005,0.002,2,1
1,0,0,0.235,0.204,0.062,0.013,0,0
0,0,1,0.058,0.383,0.212,-0.051,0,0
0,1,0,1.394,9.19,10.547,0.033,2,1
0,1,0,0.931,0.104,0.905,2.31,1,0
0,1,0,0.536,0.19,-0.756,-0.097,0,0
1,0,0,0.988,0.404,0.26,-0.068,0,0
1,0,0,0.322,-0.124,-0.236,-0.056,0,0
0,1,0,2.941,-0.559,7.416,5.025,3,1
0,0,1,0.391,-0.404,-0.253,0.021,0,0
0,1,0,0.154,-0.077,-0.103,-0.011,0,0
1,0,0,-0.19,0.01,0.343,-0.151,0,0
0,1,0,2.606,1.381,15.284,0.003,2,1
0,1,0,1.491,1.249,15.437,0.023,1,1
0,1,0,-0.573,-0.022,0.869,-0.07,0,0
1,0,0,8.19,0.014,2.401,0.02,2,1
1,0,0,-0.001,0.491,0.477,0.03,0,0
0,0,1,2.629,34.006,9.706,-0.015,3,1
0,0,1,7.588,0.677,5.039,-0.037,2,1
0,0,1,3.093,1.83,14.741,0.04,2,1
0,0,1,0.934,-0.35,-0.368,0.042,0,0
0,0,1,-0.364,-0.164,-0.023,-0.079,0,0
0,0,1,2.619,1.21,10.394,0.065,2,1
0,1,0,1.257,15.744,18.352,0.057,2,1
1,0,0,2.903,1.5,17.982,0.045,2,1
1,0,0,0.599,0.011,0.138,0.028,0,0
1,0,0,6.259,-0.109,10.481,-0.373,2,1
0,1,0,2.849,-0.042,-0.25,0.135,1,0
1,0,0,0.292,-0.136,0.68,-0.115,0,0
1,0,0,1.029,0.223,0.3,-0.05,0,0
0,0,1,4.588,0.255,7.867,2.931,3,1
1,0,0,0.218,0.193,0.86,-0.041,0,0
1,0,0,-0.049,0.175,-0.046,0.076,0,0
0,0,1,4.419,-0.212,10.489,-0.189,2,1
0,0,1,1.914,0.036,0.343,0.166,0,0
1,0,0,4.598,0.002,1.505,-0.06,1,1
0,0,1,-0.536,0.098,0.599,-0.064,0,0
0,0,1,-1.001,-0.595,-0.4,-0.016,0,0
1,0,0,6.719,-0.184,3.432,-0.103,2,1
0,0,1,-0.593,0.028,-0.117,0.106,0,0
0,0,1,1.276,0.165,0.256,0.108,0,0
0,0,1,9.961,-0.251,5.146,-0.096,2,1
0,0,1,0.139,0.353,-0.137,0.175,0,0
0,0,1,0.051,0.411,0.027,-0.163,0,0
1,0,0,8.561,-0.36,4.697,5.661,3,1
0,0,1,1.045,0.446,-0.022,-0.021,0,0
1,0,0,1.09,-0.144,1.093,0.054,0,0
0,1,0,0.209,-0.03,-0.118,-0.253,0,0
1,0,0,-0.286,0.05,-0.321,0.065,0,0
0,0,1,7.374,0.355,4.478,4.054,3,1
1,0,0,-2.26,0.206,0.494,-0.07,0,0
1,0,0,1.15,-0.25,-0.273,-0.106,0,0
0,0,1,-0.13,0.032,-0.342,0.009,0,0
1,0,0,0.504,0.086,1.646,3.469,1,0
0,1,0,4.263,1.332,11.469,-0.141,2,1
1,0,0,-0.041,0.016,0.96,-0.22,0,0
0,1,0,2.956,15.213,19.093,0.06,3,1
1,0,0,6.79,-0.447,8.461,3.173,3,1
1,0,0,-0.759,0.025,-0.8,-0.081,0,0
0,1,0,-0.036,-0.128,-0.252,-0.144,0,0
0,1,0,-1.479,-0.103,0.208,-0.06,0,0
0,1,0,0.448,0.121,0.768,-0.059,0,0
0,1,0,0.163,0.475,-0.167,0.093,0,0
0,1,0,-1.998,0.07,-0.213,0.025,0,0
0,1,0,3.58,1.543,14.74,-0.124,2,1
1,0,0,0.068,-0.667,-0.331,-0.057,0,0
0,1,0,-0.068,-0.253,0.467,0.024,0,0
0,0,1,6.475,-0.05,2.675,0.115,2,1
1,0,0,-0.435,0.156,0.294,0.171,0,0
0,1,0,0.683,-0.066,0.14,0.005,0,0
1,0,0,6.721,0.188,6.411,4.733,3,1
0,0,1,0.146,-0.334,0.602,0.01,0,0
0,1,0,-1.143,-0.249,1.02,-0.017,0,0
0,1,0,8.581,0.203,7.177,5.447,3,1
1,0,0,1.52,0.246,-0.259,0.018,0,0
0,0,1,-1.386,0.013,-0.375,0.041,0,0
0,1,0,-1.663,0.064,-0.317,0.042,0,0
0,1,0,-0.106,0.107,-0.184,0.046,0,0
0,1,0,-0.142,0.044,0.226,0.078,0,0
0,1,0,-1.032,0.218,-0.606,-0.018,0,0
0,0,1,2.204,1.324,15.995,-0.106,1,1
0,1,0,3.116,1.52,12.985,0.143,2,1
0,0,1,0.067,0.038,-0.4,-0.147,0,0
0,1,0,3.883,7.512,12.225,-0.107,3,1
1,0,0,-1.104,-0.117,-0.011,-0.187,0,0
1,0,0,4.181,0.048,7.018,-0.317,2,1
1,0,0,9.853,0.225,4.116,-0.112,2,1
0,0,1,0.243,-0.166,-0.394,0.061,0,0
0,1,0,10.466,0.223,3.596,-0.033,2,1
1,0,0,-0.385,-0.14,0.19,-0.051,0,0
1,0,0,-1.12,0.327,0.335,0.019,0,0
0,0,1,2.223,36.019,16.941,0.034,2,1
1,0,0,0.64,-0.073,0.595,-0.023,0,0
1,0,0,1.374,0.03,0.718,0.012,0,0
0,0,1,0.644,-0.19,-0.014,0.246,0,0
0,1,0,2.488,11.169,11.377,0.081,2,1
0,1,0,0.441,0.382,-0.447,0.025,0,0
1,0,0,-0.741,-0.307,0.47,-0.129,0,0
0,1,0,0.128,0.372,0.003,0.143,0,0
1,0,0,0.914,-0.086,0.469,2.669,1,0
0,1,0,0.35,-0.108,-0.211,-0.097,0,0
0,0,1,0.055,-0.218,-0.4,0.076,0,0
0,1,0,6.784,0.709,6.814,5.814,3,1
0,1,0,-0.278,0.545,-0.529,-0.123,0,0
0,1,0,5.87,1.31,17.485,-0.071,2,1
0,0,1,0.315,-0.071,1.035,0.04,0,0
0,1,0,3.112,11.152,9.251,-0.021,3,1
1,0,0,-1.537,0.473,-0.387,-0.029,0,0
0,1,0,-0.002,0.045,-0.046,-0.072,0,0
0,1,0,2.798,1.366,12.356,0.01,2,1
0,0,1,-0.107,0.278,0.376,-0.105,0,0
1,0,0,0.66,-0.146,-0.155,-0.011,0,0
0,1,0,5.194,0.093,5.916,5.192,3,1
0,0,1,6.933,0.379,9.87,-0.163,2,1
0,1,0,-0.914,0.021,0.653,-0.046,0,0
0,0,1,2.952,0.694,18.116,0.021,2,1
0,0,1,7.902,0.136,7.42,3.63,3,1
0,0,1,0.053,-0.268,1.16,0.011,0,0
0,0,1,6.317,0.353,6.369,0.003,2,1
0,0,1,7.683,0.023,1.666,0.041,1,1
0,1,0,4.261,11.903,18.954,-0.036,3,1
0,0,1,0.132,0.013,0.282,0.076,0,0
0,0,1,-1.108,-0.033,0.272,-0.08,0,0
1,0,0,-0.086,-0.191,-0.718,0.05,0,0
0,0,1,0.382,0.083,1.2,2.748,1,0
0,1,0,5.711,1.545,17.395,-0.061,2,1
0,1,0,1.772,0.051,0.713,0.162,0,0
0,1,0,-0.864,-0.165,0.655,-0.049,0,0
0,1,0,0.267,0.622,0.25,0.1,0,0
1,0,0,0.726,0.407,0.75,-0.073,0,0
1,0,0,6.895,0.054,3.902,-0.106,2,1
0,0,1,4.526,1.478,14.995,0.034,2,1
1,0,0,8.977,0.051,6.303,0.056,2,1
0,1,0,-0.113,0.205,-0.58,0.117,0,0
0,1,0,-0.314,0.089,0.316,0.048,0,0
1,0,0,1.277,-0.047,0,0.091,0,0
0,1,0,0.271,-0.098,0.103,0.217,0,0
1,0,0,-0.04,0.085,0.376,0.014,0,0
0,1,0,-2.587,-0.131,0.731,0.039,0,0
0,1,0,9.6,0.167,6.228,0.151,2,1
0,0,1,-0.112,-0.052,-0.268,0.033,0,0
0,0,1,-1.636,0.022,0.594,0.057,0,0
0,0,1,7.663,-0.297,2.789,-0.112,2,1
0,1,0,0.248,0.135,0.474,0.082,0,0
0,1,0,2.774,1.567,15.177,0.094,2,1
0,1,0,0.282,0.317,0.513,-0.116,0,0
0,1,0,0.711,-0.107,-0.018,0.007,0,0
1,0,0,8.423,-0.13,7.891,2.511,3,1
1,0,0,0.663,-0.333,-0.347,-0.015,0,0
0,0,1,-0.429,0.24,0.107,0.043,0,0
0,0,1,7.501,-0.175,5.552,4.224,3,1
0,0,1,1.849,0.301,-0.4,0.083,0,0
0,0,1,1.135,0.079,1.763,2.985,1,0
0,0,1,1.268,37.683,16.869,-0.09,2,1
1,0,0,-0.808,0.546,0.225,-0.037,0,0
1,0,0,5.686,0.041,2.744,-0.028,2,1
0,0,1,6.204,-0.565,6.491,5.992,3,1
1,0,0,13.85,0.066,3.639,-0.138,2,1
0,0,1,0.956,-0.209,0.462,0.063,0,0
0,0,1,3.298,51.734,18.144,-0.039,3,1
0,0,1,-1.422,-0.107,0.765,0.042,0,0
0,1,0,1.38,-0.403,-0.209,-0.044,0,0
0,0,1,-1.164,0.02,-0.342,-0.047,0,0
1,0,0,4.551,0.338,10.603,-0.204,2,1
0,1,0,-0.097,-0.195,0.941,-0.178,0,0
0,1,0,4.023,6.743,13.97,0.123,3,1
0,0,1,-0.693,-0.248,-0.4,-0.024,0,0
0,0,1,5.049,-0.176,7.307,3.48,3,1
1,0,0,6.398,-0.27,8.571,-0.304,2,1
0,0,1,-0.593,-0.226,-0.4,0.05,0,0
0,0,1,1.424,-0.039,0.18,0.022,0,0
0,1,0,0.536,-0.445,0.488,-0.037,0,0
0,1,0,2.475,16.45,17.068,-0.174,2,1
0,0,1,3.42,1.709,11.85,-0.008,2,1
1,0,0,2.631,14.075,17.703,0.016,3,1
0,0,1,0.225,0.26,0.19,-0.078,0,0
0,1,0,13.566,0.258,5.822,-0.115,2,1
1,0,0,-0.315,-0.19,0.311,-0.025,0,0
0,1,0,1.199,0.115,0.565,-0.073,0,0
0,0,1,6.539,-0.131,4.869,4.313,3,1
0,0,1,-0.418,0.319,-0.024,-0.015,0,0
0,1,0,5.469,0.206,8.353,-0.174,2,1
0,0,1,-1.408,-0.21,-0.317,0.077,0,0
1,0,0,2.091,0.107,5.208,5.708,2,1
1,0,0,4.852,-0.246,5.551,4.59,3,1
0,1,0,1.899,2.247,11.544,0.14,2,1
1,0,0,2.791,-0.162,0.414,0.077,1,0
0,1,0,1.729,1.271,14.506,-0.045,1,1
0,1,0,0.416,-0.25,0.027,0.033,0,0
0,0,1,-0.119,-0.464,0.573,0.016,0,0
0,1,0,-0.382,-0.464,0.356,-0.06,0,0
0,0,1,-0.392,0.157,-0.271,-0.034,0,0
0,1,0,1.445,-0.391,0.742,0.051,0,0
0,0,1,5.198,0.272,12.161,-0.381,2,1
0,0,1,-0.468,0.175,0.169,0.123,0,0
0,1,0,1.783,1.288,17.124,0.136,1,1
0,0,1,-1.817,-0.337,-0.345,0.006,0,0
0,0,1,-0.79,-0.4,0.033,0.08,0,0
0,0,1,1.512,0.003,0.295,-0.035,0,0
1,0,0,-0.135,0.219,0.441,-0.013,0,0
0,0,1,5.496,0.224,11.86,-0.297,2,1
0,1,0,5.804,0.279,8.749,-0.399,2,1
1,0,0,0.507,0.271,1.081,2.607,1,0
1,0,0,0.556,-0.287,0.043,0.045,0,0
0,0,1,4.428,1.169,11.732,0.026,2,1
0,1,0,-0.898,-0.373,-0.119,-0.119,0,0
0,1,0,-0.6,0.213,0.211,-0.065,0,0
1,0,0,-0.195,0.286,-0.272,0.134,0,0
0,0,1,1.705,1.484,12.826,0.127,1,1
0,1,0,5.019,15.045,9.591,0.042,3,1
0,1,0,-1.171,0.821,-0.215,-0.093,0,0
0,0,1,-3.132,0.024,0.155,-0.003,0,0
0,1,0,0.54,-0.349,0.103,0.03,0,0
0,1,0,8.102,-0.01,7.79,3.936,3,1
0,0,1,0.533,-0.03,-0.127,-0.089,0,0
0,0,1,-0.963,0.25,-0.4,0.107,0,0
0,0,1,3.094,46.394,19.02,-0.046,3,1
0,1,0,-1.647,0.024,0.451,0.103,0,0
0,1,0,-0.937,0.167,0.381,-0.085,0,0
0,0,1,-0.389,-0.322,0.332,-0.147,0,0
0,0,1,5.627,0.255,10.288,-0.301,2,1
0,1,0,-0.808,-0.299,0.621,-0.096,0,0
0,0,1,-1.091,-0.498,0.157,0.056,0,0
1,0,0,1.092,0.233,0.123,-0.017,0,0
1,0,0,-0.166,-0.148,0.528,0.038,0,0
0,1,0,-1.025,-0.176,-0.117,0.006,0,0
0,0,1,-0.127,-0.134,0.367,0.013,0,0
0,1,0,1.761,-0.066,0.186,-0.038,0,0
0,1,0,1.11,-0.059,1.073,2.562,1,0
0,0,1,4.355,-0.627,4.583,0.017,2,1
0,1,0,0.389,-0.26,-0.185,-0.152,0,0
0,0,1,0.813,-0.195,0.668,0.048,0,0
1,0,0,0.659,0.269,-0.021,0.028,0,0
1,0,0,0.76,-0.089,-0.183,-0.008,0,0
1,0,0,-0.117,-0.37,-0.442,0.035,0,0
0,0,1,6.986,0.601,9.371,-0.243,2,1
0,0,1,-0.708,-0.292,0.291,0.056,0,0
1,0,0,4.036,1.069,11.62,-0.058,2,1
0,1,0,-0.245,-0.019,0.345,0.028,0,0
1,0,0,-0.61,0.225,-0.341,-0.015,0,0
1,0,0,0.629,-0.283,0.286,-0.131,0,0
1,0,0,7.699,-0.149,7.19,3.639,3,1
1,0,0,-1.874,0.286,0.503,-0.109,0,0
0,1,0,7.474,0.258,4.416,0.163,2,1
0,1,0,8.455,-0.255,4.394,4.143,3,1
1,0,0,-0.495,0.152,0.184,-0.02,0,0
1,0,0,6.893,-0.112,6.428,3.044,3,1
0,0,1,-2.357,-0.288,0.062,0.008,0,0
0,1,0,0.53,16.128,15.712,-0.085,2,1
0,1,0,0.791,11.787,14.729,-0.024,2,1
0,1,0,6.201,-0.408,7.823,5.258,3,1
0,0,1,3.757,2.037,14.713,0.059,3,1
1,0,0,7.179,-0.101,7.528,3.283,3,1
0,1,0,-1.272,0.618,0.485,-0.205,0,0
1,0,0,-0.482,-0.051,-0.8,-0.093,0,0
0,0,1,0.198,0.364,0.029,0.002,0,0
0,1,0,-0.57,-0.051,-0.233,-0.012,0,0
0,0,1,-0.541,-0.192,0.58,-0.089,0,0
0,1,0,9.046,-0.406,5.257,0.08,2,1
0,1,0,3.565,8.258,9.583,0,3,1
0,0,1,-2.154,0.035,0.404,-0.135,0,0
1,0,0,0.556,0.177,0.163,0.066,0,0
0,1,0,10.204,-0.03,5.259,0.058,2,1
0,0,1,-1.158,-0.243,-0.4,0.094,0,0
0,0,1,-1.949,-0.448,0.29,0.069,0,0
0,1,0,3.491,1.158,12.39,0.1,2,1
0,0,1,1.138,0.244,-0.306,0.041,0,0
1,0,0,0.911,-0.435,-0.337,-0.106,0,0
1,0,0,4.314,1.058,16.674,0.171,2,1
0,1,0,0.758,-0.252,0.389,0.079,0,0
0,1,0,-0.307,0.01,-0.156,0.061,0,0
0,0,1,1.843,64.97,17.955,-0.039,2,1
0,1,0,-0.971,-0.243,0.191,-0.024,0,0
0,0,1,0.182,0.419,0.255,-0.011,0,0
0,0,1,4.583,55.679,7.303,0.008,3,1
0,0,1,3.489,31.882,17.252,0.054,3,1
0,0,1,9.099,0,3.837,0.061,2,1
0,1,0,0.407,-0.337,0.451,-0.098,0,0
1,0,0,-0.163,-0.136,0.413,-0.005,0,0
0,0,1,-0.251,0.123,0.179,0.057,0,0
1,0,0,-0.296,0.092,-0.177,0.125,0,0
